title;author;rating;votes;url;page
"Сильвия Морено-Гарсия — Мексиканская готика";"";"";"";"https://fantasy-worlds.org/lib/id32786/";"407"
"Дмитрий  Силлов — Закон мутанта";"";"";"";"https://fantasy-worlds.org/lib/id32785/";"407"
"Аниэла Лэй — Секрет эльфийской принцессы";"";"";"";"https://fantasy-worlds.org/lib/id32784/";"407"
"Коллектив авторов — Сияние во тьме";"";"";"";"https://fantasy-worlds.org/lib/id32783/";"407"
"Константин Калбазов — Боярин";"";"";"";"https://fantasy-worlds.org/lib/id32782/";"407"
"Хельга Воджик — Путь Упуата";"";"";"";"https://fantasy-worlds.org/lib/id32781/";"407"
"Дин Кунц — Чужие (перевод Ивана Лицука)";"";"";"";"https://fantasy-worlds.org/lib/id32780/";"407"
"Виктор Тюрин — Не ради мести";"";"";"";"https://fantasy-worlds.org/lib/id32779/";"407"
"Джун Ч. Л. Тан — Нефрит. Огонь. Золото";"";"";"";"https://fantasy-worlds.org/lib/id32778/";"407"
"Ли Мие — «Магазин снов» мистера Талергута";"";"";"";"https://fantasy-worlds.org/lib/id32777/";"407"
"Роберт Хайнлайн — Уолдо, Неприятная профессия Джонатана Хога и другие истории (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32776/";"407"
"Павел Амнуэль — Смещение";"";"";"";"https://fantasy-worlds.org/lib/id32775/";"407"
"Владислав Стрелков — Тропой мужества";"";"";"";"https://fantasy-worlds.org/lib/id32774/";"407"
"Александр Ярославцев — Начало «Немыслимого»";"";"";"";"https://fantasy-worlds.org/lib/id32803/";"406"
"Марик  Лернер — Война за веру";"";"";"";"https://fantasy-worlds.org/lib/id32802/";"406"
"Александр Сухов — Магии адепт";"";"";"";"https://fantasy-worlds.org/lib/id32801/";"406"
"Юрий Розин — Монстр. Маленький изобретатель";"";"";"";"https://fantasy-worlds.org/lib/id32800/";"406"
"Майке Хаас — Класс отправляется в полёт!";"";"";"";"https://fantasy-worlds.org/lib/id32799/";"406"
"Марлизе Арольд — Магазинчик «Всё, чего пожелаете!»";"";"";"";"https://fantasy-worlds.org/lib/id32798/";"406"
"Джефф Уилер — Королевская отравительница";"";"";"";"https://fantasy-worlds.org/lib/id32797/";"406"
"Алексей Шевцов — Вне времени";"";"";"";"https://fantasy-worlds.org/lib/id32796/";"406"
"Нил Гейман — Лучшие рассказы";"";"";"";"https://fantasy-worlds.org/lib/id32795/";"406"
"Аркадий Саульский — Красный Лотос";"";"";"";"https://fantasy-worlds.org/lib/id32794/";"406"
"Элизабет Лим — Шесть алых журавлей";"";"";"";"https://fantasy-worlds.org/lib/id32793/";"406"
"Себастьян Кастелл — Путь аргоси";"";"";"";"https://fantasy-worlds.org/lib/id32792/";"406"
"Алекс Норт — Тени теней";"";"";"";"https://fantasy-worlds.org/lib/id32791/";"406"
"Эмили Болд — Тени. Похищенные души";"";"";"";"https://fantasy-worlds.org/lib/id32790/";"406"
"Гарт Никс — Леворукие книготорговцы Лондона";"";"";"";"https://fantasy-worlds.org/lib/id32789/";"406"
"Марина Ноймайер — Под знаком Льва";"";"";"";"https://fantasy-worlds.org/lib/id32683/";"414"
"Анна Платунова — Один поцелуй до другого мира";"";"";"";"https://fantasy-worlds.org/lib/id32682/";"414"
"Андрей Валентинов — Нестор";"";"";"";"https://fantasy-worlds.org/lib/id32681/";"414"
"Роберт Силверберг — Ночные крылья. Человек в лабиринте (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32680/";"414"
"Цезарий Збешховский — Искажение";"";"";"";"https://fantasy-worlds.org/lib/id32679/";"414"
"Клиффорд Саймак — Ветер чужого мира (Сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32678/";"414"
"Эрве Ле Теллье — Аномалия";"";"";"";"https://fantasy-worlds.org/lib/id32677/";"414"
"Анатолий Подшивалов — Военный чиновник";"";"";"";"https://fantasy-worlds.org/lib/id32676/";"414"
"Дорофея Ларичева — Чернокнижник";"";"";"";"https://fantasy-worlds.org/lib/id32675/";"414"
"Нина Осмо — НеМагическое лето";"";"";"";"https://fantasy-worlds.org/lib/id32674/";"414"
"Эвелина Тень — Попаданство со скидкой. Архалор и Ледяной мир";"";"";"";"https://fantasy-worlds.org/lib/id32673/";"414"
"Рон Бейтс — Хаос на карнавале";"";"";"";"https://fantasy-worlds.org/lib/id32672/";"414"
"Андрэ Нортон — Королева Солнца: Аварийная планета (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32671/";"414"
"Андреас Зуханек — Волшебная карта";"";"";"";"https://fantasy-worlds.org/lib/id32670/";"414"
"Доминик Валенте — Ива Мосс и украденный вторник";"";"";"";"https://fantasy-worlds.org/lib/id32669/";"414"
"Рик Риордан — Перси Джексон и похититель молний (перевод Ксении Овериной)";"";"";"";"https://fantasy-worlds.org/lib/id32668/";"415"
"Джеймс Блэйлок — Гомункул";"";"";"";"https://fantasy-worlds.org/lib/id32667/";"415"
"Тимоти Зан — Траун. Союзники";"";"";"";"https://fantasy-worlds.org/lib/id32666/";"415"
"Вероника Коссантели — Изумительная Страна Снергов";"";"";"";"https://fantasy-worlds.org/lib/id32665/";"415"
"Майке Хаас — Экскурсия на другую планету";"";"";"";"https://fantasy-worlds.org/lib/id32664/";"415"
"Коллектив авторов — Вампиры не стареют: сказки со свежим привкусом (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32663/";"415"
"Келли Гардинер — Феникс";"";"";"";"https://fantasy-worlds.org/lib/id32662/";"415"
"Комбат Найтов — Королевская кобра";"";"";"";"https://fantasy-worlds.org/lib/id32661/";"415"
"Джезебел Морган — Вслед за змеями";"";"";"";"https://fantasy-worlds.org/lib/id32660/";"415"
"Светлана Волкова — Эпилятор для оборотня";"";"";"";"https://fantasy-worlds.org/lib/id32659/";"415"
"У Чэн-энь — Путешествие на Запад. Том 4";"";"";"";"https://fantasy-worlds.org/lib/id32658/";"415"
"У Чэн-энь — Путешествие на Запад. Том 3";"";"";"";"https://fantasy-worlds.org/lib/id32657/";"415"
"У Чэн-энь — Путешествие на Запад. Том 2";"";"";"";"https://fantasy-worlds.org/lib/id32656/";"415"
"У Чэн-энь — Путешествие на Запад. Том 1";"";"";"";"https://fantasy-worlds.org/lib/id32655/";"415"
"Джули Кагава — Железный рыцарь";"";"";"";"https://fantasy-worlds.org/lib/id32654/";"415"
"Ирина Фельдман — Королева Лисьего дома";"";"";"";"https://fantasy-worlds.org/lib/id32698/";"413"
"Коллектив авторов — Время вышло. Современная русская антиутопия (Сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32697/";"413"
"Юлия Яковлева — Мужчина апреля";"";"";"";"https://fantasy-worlds.org/lib/id32696/";"413"
"Максим Лагно — Добрый Кощей";"";"";"";"https://fantasy-worlds.org/lib/id32695/";"413"
"Тимоти Зан — Грядущий хаос";"";"";"";"https://fantasy-worlds.org/lib/id32694/";"413"
"Глен Кук — Темная война (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32693/";"413"
"Роберт Хайнлайн — Ракетный корабль «Галилей». Космический кадет (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32692/";"413"
"Константин Соловьев — Господин мертвец. Том 2";"";"";"";"https://fantasy-worlds.org/lib/id32691/";"413"
"Лиза Розенбеккер — Поцелуй музы";"";"";"";"https://fantasy-worlds.org/lib/id32690/";"413"
"Зои Аарсен — Холодный как мрамор";"";"";"";"https://fantasy-worlds.org/lib/id32689/";"413"
"Грейс Дрейвен — Сияние";"";"";"";"https://fantasy-worlds.org/lib/id32688/";"413"
"Алёна Жукова — Страшная Маша";"";"";"";"https://fantasy-worlds.org/lib/id32687/";"413"
"Тимоти Зан — Траун. Измена";"";"";"";"https://fantasy-worlds.org/lib/id32686/";"413"
"Вадим Панов — Тёмные церемонии";"";"";"";"https://fantasy-worlds.org/lib/id32685/";"413"
"Эйми Картер — Паучья корона";"";"";"";"https://fantasy-worlds.org/lib/id32684/";"413"
"Александра Лисина — Каратель";"";"";"";"https://fantasy-worlds.org/lib/id32713/";"412"
"Алла Озорнина — Страшная тайна смартфона. Продолжение";"";"";"";"https://fantasy-worlds.org/lib/id32712/";"412"
"Алла Озорнина — Призраки из прошлого и другие ужасные истории (сборинк)";"";"";"";"https://fantasy-worlds.org/lib/id32711/";"412"
"Алла Озорнина — Страшная тайна смартфона";"";"";"";"https://fantasy-worlds.org/lib/id32710/";"412"
"Олег Кожин — Игра в куклы (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32709/";"412"
"Холли Вебб — Роуз и тайна магии";"";"";"";"https://fantasy-worlds.org/lib/id32708/";"412"
"Юрий  Корчевский — По местам стоять!";"";"";"";"https://fantasy-worlds.org/lib/id32707/";"412"
"Клим Жуков — Дед";"";"";"";"https://fantasy-worlds.org/lib/id32706/";"412"
"Клим Жуков — Инцидент";"";"";"";"https://fantasy-worlds.org/lib/id32705/";"412"
"Олег Северюхин — Ваше благородие";"";"";"";"https://fantasy-worlds.org/lib/id32704/";"412"
"Татьяна Коростышевская — Храните вашу безмятежность";"";"";"";"https://fantasy-worlds.org/lib/id32703/";"412"
"Юрий  Корчевский — Контрразведчик";"";"";"";"https://fantasy-worlds.org/lib/id32702/";"412"
"Алекс Анжело — Сон и Пепел";"";"";"";"https://fantasy-worlds.org/lib/id32701/";"412"
"Бенуа Грело — Лунные тайны";"";"";"";"https://fantasy-worlds.org/lib/id32700/";"412"
"Сара Пэйнтер — Ночной ворон";"";"";"";"https://fantasy-worlds.org/lib/id32699/";"412"
"Мара Гааг — Третья смена";"";"";"";"https://fantasy-worlds.org/lib/id32728/";"411"
"Шелби Махёрин — Кровь и мёд";"";"";"";"https://fantasy-worlds.org/lib/id32727/";"411"
"Дин Кунц — Мистериум";"";"";"";"https://fantasy-worlds.org/lib/id32726/";"411"
"Сергей Ли — Стать сильнее";"";"";"";"https://fantasy-worlds.org/lib/id32725/";"411"
"Марина Эльденберт — Парящая для дракона. Обрести крылья";"";"";"";"https://fantasy-worlds.org/lib/id32724/";"411"
"Джеральдин Маккорин — Где кончается мир";"";"";"";"https://fantasy-worlds.org/lib/id32723/";"411"
"Кристиан Хайдикер — Страшные истории для маленьких лисят";"";"";"";"https://fantasy-worlds.org/lib/id32722/";"411"
"Джей Форстер — Прыжок в тень";"";"";"";"https://fantasy-worlds.org/lib/id32721/";"411"
"Джим Батчер — Архивы Дрездена: Летний Рыцарь. Лики смерти (Сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32720/";"411"
"Эд Курц — И создал из ребра я новый мир";"";"";"";"https://fantasy-worlds.org/lib/id32719/";"411"
"Михаил Ахметов — Разрушители звезд";"";"";"";"https://fantasy-worlds.org/lib/id32718/";"411"
"Влад Савин — Вперед, Команданте!";"";"";"";"https://fantasy-worlds.org/lib/id32717/";"411"
"Алма Катсу — Голод";"";"";"";"https://fantasy-worlds.org/lib/id32716/";"411"
"Андреас Зуханек — Волшебный портал";"";"";"";"https://fantasy-worlds.org/lib/id32715/";"411"
"Юлия Шкутова — Говорящая с призраками";"";"";"";"https://fantasy-worlds.org/lib/id32714/";"411"
"Лоис Буджолд — Судьба (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32593/";"420"
"Николай Ярыгин — Выжить вопреки всему";"";"";"";"https://fantasy-worlds.org/lib/id32592/";"420"
"Евгений Гаглоев — Пандемониум. Орден Огненного Дракона";"";"";"";"https://fantasy-worlds.org/lib/id32591/";"420"
"Евгения Сафонова — Когда завтра настанет вновь";"";"";"";"https://fantasy-worlds.org/lib/id32590/";"420"
"Екатерина Каблукова — Любовь без права пересдачи";"";"";"";"https://fantasy-worlds.org/lib/id32589/";"420"
"Ирина Лазаренко — Клятва золотого дракона";"";"";"";"https://fantasy-worlds.org/lib/id32588/";"420"
"Кэтрин Парди — Луна костяной волшебницы";"";"";"";"https://fantasy-worlds.org/lib/id32587/";"420"
"Алексей Винокуров — Темные вершины";"";"";"";"https://fantasy-worlds.org/lib/id32586/";"420"
"Елена Звездная — Город драконов. Книга четвертая";"";"";"";"https://fantasy-worlds.org/lib/id32585/";"420"
"Александра Лисина — Вор";"";"";"";"https://fantasy-worlds.org/lib/id32584/";"420"
"Юрий Некрасов — Призраки осени";"";"";"";"https://fantasy-worlds.org/lib/id32583/";"420"
"Дэвид Арнольд — Электрическое королевство";"";"";"";"https://fantasy-worlds.org/lib/id32582/";"420"
"Бриана Шилдс — Заклинатель костей";"";"";"";"https://fantasy-worlds.org/lib/id32581/";"420"
"Линси Миллер — Что мы пожираем";"";"";"";"https://fantasy-worlds.org/lib/id32580/";"420"
"Хелен Тодд — Хилмор";"";"";"";"https://fantasy-worlds.org/lib/id32579/";"420"
"Лаура Кардеа — Осколки серебра и льда";"";"";"";"https://fantasy-worlds.org/lib/id32608/";"419"
"Винзор Маклеод — Станция X";"";"";"";"https://fantasy-worlds.org/lib/id32607/";"419"
"Генри Каттнер — Джим Уэйд (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32606/";"419"
"Олег Кожевников — Земляне: Поединок. Возмездие. Жажда жизни (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32605/";"419"
"Стенли Вейнбаум — Под знаком «Если» (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32604/";"419"
"Стенли Вейнбаум — Межпланетные истории (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32603/";"419"
"Гаррет Сервисс — Лунный металл";"";"";"";"https://fantasy-worlds.org/lib/id32602/";"419"
"Гаррет Сервисс — Колумбы космоса";"";"";"";"https://fantasy-worlds.org/lib/id32601/";"419"
"Джон Кэмпбелл — Острова в космосе";"";"";"";"https://fantasy-worlds.org/lib/id32600/";"419"
"Хосе Сомоса — Кроатоан";"";"";"";"https://fantasy-worlds.org/lib/id32599/";"419"
"Франсис Карсак — Пришельцы ниоткуда (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32598/";"419"
"Эмили Дункан — Благословенные монстры";"";"";"";"https://fantasy-worlds.org/lib/id32597/";"419"
"Константин Муравьёв — Клан, которого нет";"";"";"";"https://fantasy-worlds.org/lib/id32596/";"419"
"Дмитрий Емец — Сердце двушки";"";"";"";"https://fantasy-worlds.org/lib/id32595/";"419"
"Вернор Виндж — «Подлинные имена» и выход за пределы киберпространства (Сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32594/";"419"
"Лоуренс Сутин — Филип К. Дик. Жизнь и Всевышние вторжения";"";"";"";"https://fantasy-worlds.org/lib/id32623/";"418"
"Терри Пратчетт — Опечатки";"";"";"";"https://fantasy-worlds.org/lib/id32622/";"418"
"Уильям Гибсон — Я больше не верю курсиву";"";"";"";"https://fantasy-worlds.org/lib/id32621/";"418"
"Ким Суён — Зов судьбы";"";"";"";"https://fantasy-worlds.org/lib/id32620/";"418"
"Питер Ньюман — Злость";"";"";"";"https://fantasy-worlds.org/lib/id32619/";"418"
"Алекс Астер — Проклятие забытого города";"";"";"";"https://fantasy-worlds.org/lib/id32618/";"418"
"Юлия Диппель — Выжженная земля";"";"";"";"https://fantasy-worlds.org/lib/id32617/";"418"
"Юлия Диппель — Белиал: Война богов";"";"";"";"https://fantasy-worlds.org/lib/id32616/";"418"
"Эльхан Аскеров — Дракон: Отработанный материал. Заповедная планета. Игры теней (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32615/";"418"
"Владимир Савченко — Открытие себя (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32614/";"418"
"Петр Гурский — Закон Ордена (Сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32613/";"418"
"Александр Мирер — Субмарина «Голубой кит»";"";"";"";"https://fantasy-worlds.org/lib/id32612/";"418"
"К. С. Пакат — И тьма взойдёт";"";"";"";"https://fantasy-worlds.org/lib/id32611/";"418"
"Линдалл Клипстоун — Поместье Лейкседж";"";"";"";"https://fantasy-worlds.org/lib/id32610/";"418"
"Вивиана Ипарагирре де лас Кассас — Принц из серебра и золота";"";"";"";"https://fantasy-worlds.org/lib/id32609/";"418"
"Андрэ Нортон — Тройка мечей (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32638/";"417"
"Урсула Ле Гуин — Сказания Земноморья (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32637/";"417"
"Энн Мэри Хауэлл — Дом с сотней часов";"";"";"";"https://fantasy-worlds.org/lib/id32636/";"417"
"Сергей Тармашев — Предрассветный мрак";"";"";"";"https://fantasy-worlds.org/lib/id32635/";"417"
"Ольга Шерстобитова — Мой холодный мужчина";"";"";"";"https://fantasy-worlds.org/lib/id32634/";"417"
"Мая Златогорка — Академия крестных фей";"";"";"";"https://fantasy-worlds.org/lib/id32633/";"417"
"Игорь Шелег — Тернистый путь";"";"";"";"https://fantasy-worlds.org/lib/id32632/";"417"
"Тэмсин Мьюир — Харроу из Девятого дома";"";"";"";"https://fantasy-worlds.org/lib/id32631/";"417"
"Джин Вулф — Пятая голова Цербера";"";"";"";"https://fantasy-worlds.org/lib/id32630/";"417"
"Диана Лилит — #Elysium";"";"";"";"https://fantasy-worlds.org/lib/id32629/";"417"
"Влад Воронов — Земля лишних. Слуга трех господ";"";"";"";"https://fantasy-worlds.org/lib/id32628/";"417"
"Джонатан Френч — Реальные ублюдки";"";"";"";"https://fantasy-worlds.org/lib/id32627/";"417"
"Джеймс Роллинс — Пирамида";"";"";"";"https://fantasy-worlds.org/lib/id32626/";"417"
"Ольга Валентеева — Держите декана!";"";"";"";"https://fantasy-worlds.org/lib/id32625/";"417"
"Алекс Кош — Ученик медиума";"";"";"";"https://fantasy-worlds.org/lib/id32624/";"417"
"Эми Кауфман — Огненные драконы";"";"";"";"https://fantasy-worlds.org/lib/id32653/";"416"
"Майкл Макдауэлл — Элементали";"";"";"";"https://fantasy-worlds.org/lib/id32652/";"416"
"Ярослав Кудлач — Последняя фреска";"";"";"";"https://fantasy-worlds.org/lib/id32651/";"416"
"Максим Керн — Восьмой Лист";"";"";"";"https://fantasy-worlds.org/lib/id32650/";"416"
"Франсуа Баранже — Dominium Mundi. Спаситель мира";"";"";"";"https://fantasy-worlds.org/lib/id32649/";"416"
"Олаф Стэплдон — Создатель звезд (Сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32648/";"416"
"Энди Дэвидсон — Дочь лодочника";"";"";"";"https://fantasy-worlds.org/lib/id32647/";"416"
"Александр Пономарев — Чернобыль Лэнд";"";"";"";"https://fantasy-worlds.org/lib/id32646/";"416"
"Гарт Никс — Леди Пятница";"";"";"";"https://fantasy-worlds.org/lib/id32645/";"416"
"Ричард Кнаак — Лжепророк";"";"";"";"https://fantasy-worlds.org/lib/id32644/";"416"
"Ричард Кнаак — Весы Великого Змея";"";"";"";"https://fantasy-worlds.org/lib/id32643/";"416"
"Галина Гончарова — Красная зима";"";"";"";"https://fantasy-worlds.org/lib/id32642/";"416"
"Франциска Вудворт — Особое предложение";"";"";"";"https://fantasy-worlds.org/lib/id32641/";"416"
"Юрий Буйда — Сады Виверны";"";"";"";"https://fantasy-worlds.org/lib/id32640/";"416"
"Лия Стеффи — Орлеан";"";"";"";"https://fantasy-worlds.org/lib/id32639/";"416"
"Элис Хоффман — Признания на стеклянной крыше";"";"";"";"https://fantasy-worlds.org/lib/id32548/";"423"
"Элис Хоффман — Помеченная звездами";"";"";"";"https://fantasy-worlds.org/lib/id32547/";"423"
"Элис Хоффман — Карибский брак";"";"";"";"https://fantasy-worlds.org/lib/id32546/";"423"
"Элис Хоффман — Дом черного дрозда";"";"";"";"https://fantasy-worlds.org/lib/id32545/";"423"
"Элис Хоффман — Верная";"";"";"";"https://fantasy-worlds.org/lib/id32544/";"423"
"Элис Хоффман — Третий ангел";"";"";"";"https://fantasy-worlds.org/lib/id32543/";"423"
"Элис Хоффман — Черепашья луна";"";"";"";"https://fantasy-worlds.org/lib/id32542/";"423"
"Элис Хоффман — Что было, что будет";"";"";"";"https://fantasy-worlds.org/lib/id32541/";"423"
"Элис Хоффман — Практическая магия";"";"";"";"https://fantasy-worlds.org/lib/id32540/";"423"
"Элис Хоффман — Уроки магии";"";"";"";"https://fantasy-worlds.org/lib/id32539/";"423"
"Кристофер Паолини — По ту сторону звезд";"";"";"";"https://fantasy-worlds.org/lib/id32538/";"423"
"Хэйлоу Саммер — Принцесса пепла и золы";"";"";"";"https://fantasy-worlds.org/lib/id32537/";"423"
"Оливия Штерн — Оракул выбирает королеву";"";"";"";"https://fantasy-worlds.org/lib/id32536/";"423"
"Джен Калонита — Заколдованная библиотека";"";"";"";"https://fantasy-worlds.org/lib/id32535/";"423"
"Джен Калонита — Замок обмана";"";"";"";"https://fantasy-worlds.org/lib/id32534/";"423"
"Ника Светлая — Мир падающих звезд";"";"";"";"https://fantasy-worlds.org/lib/id32518/";"425"
"Синди Лин — Двенадцать";"";"";"";"https://fantasy-worlds.org/lib/id32517/";"425"
"Келли Гардинер — Кольцо";"";"";"";"https://fantasy-worlds.org/lib/id32516/";"425"
"Габи Вольраб — Принц фейри";"";"";"";"https://fantasy-worlds.org/lib/id32515/";"425"
"Кассандра Клэр — Железная цепь";"";"";"";"https://fantasy-worlds.org/lib/id32514/";"425"
"Коллектив авторов — 25 трупов Страшной общаги (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32513/";"425"
"Александр Бушков — Царица темной реки (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32512/";"425"
"Элеонора Девильпуа — Дочь леса";"";"";"";"https://fantasy-worlds.org/lib/id32511/";"425"
"Мара Вульф — Грёзы лунного света";"";"";"";"https://fantasy-worlds.org/lib/id32510/";"425"
"Лори Ли — Лес душ";"";"";"";"https://fantasy-worlds.org/lib/id32509/";"425"
"Андрэ Нортон — Колдовской мир: Волшебный пояс. Проклятие Зарстора. Тайны Колдовского мира (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32508/";"425"
"Аннет Схап — Лампёшка";"";"";"";"https://fantasy-worlds.org/lib/id32507/";"425"
"Брайан Наслунд — Кровь изгнанника";"";"";"";"https://fantasy-worlds.org/lib/id32506/";"425"
"Владимир Панин — Карельский блицкриг";"";"";"";"https://fantasy-worlds.org/lib/id32505/";"425"
"Наталья  Жильцова — Факультет проклятых";"";"";"";"https://fantasy-worlds.org/lib/id32504/";"425"
"Ирина Абрамова — Хранители";"";"";"";"https://fantasy-worlds.org/lib/id32563/";"422"
"Ника Веймар — Наука зелий, магия любви";"";"";"";"https://fantasy-worlds.org/lib/id32562/";"422"
"Ольга Гусейнова — Суженая мрака";"";"";"";"https://fantasy-worlds.org/lib/id32561/";"422"
"Марина Ефиминюк — Лучшие враги";"";"";"";"https://fantasy-worlds.org/lib/id32560/";"422"
"Эрик Ингобор — Этландия (сборник)";"";"";"";"https://fantasy-worlds.org/lib/id32559/";"422"
"Артем Каменистый — Чужая территория";"";"";"";"https://fantasy-worlds.org/lib/id32558/";"422"
"Василий Головачев — Большой лес. Многомерность";"";"";"";"https://fantasy-worlds.org/lib/id32557/";"422"
"Михаил Злобин — Медиум";"";"";"";"https://fantasy-worlds.org/lib/id32556/";"422"
"Вики Филдс — Умирать не больно";"";"";"";"https://fantasy-worlds.org/lib/id32555/";"422"
"Александр Харников — Медаль за город Вашингтон";"";"";"";"https://fantasy-worlds.org/lib/id32554/";"422"
"Роберт Сальваторе — Время не властно";"";"";"";"https://fantasy-worlds.org/lib/id32553/";"422"
"Элис Хоффман — Седьмое небо";"";"";"";"https://fantasy-worlds.org/lib/id32552/";"422"
"Элис Хоффман — Ледяная королева";"";"";"";"https://fantasy-worlds.org/lib/id32551/";"422"
"Элис Хоффман — Дитя фортуны";"";"";"";"https://fantasy-worlds.org/lib/id32550/";"422"
"Элис Хоффман — Речной король";"";"";"";"https://fantasy-worlds.org/lib/id32549/";"422"
"Джен Калонита — Испытание славой";"";"";"";"https://fantasy-worlds.org/lib/id32533/";"424"
"Джен Калонита — Принцесса воров";"";"";"";"https://fantasy-worlds.org/lib/id32532/";"424"
"Галина Гончарова — Кольцо безумия";"";"";"";"https://fantasy-worlds.org/lib/id32531/";"424"
"Р. Скотт Бэккер — Нечестивый Консульт";"";"";"";"https://fantasy-worlds.org/lib/id32530/";"424"
"Пол Дж. Тремблей — Кантата победивших смерть";"";"";"";"https://fantasy-worlds.org/lib/id32529/";"424"
"Константин Калбазов — Пилигрим. Реформатор";"";"";"";"https://fantasy-worlds.org/lib/id32528/";"424"
"Ник Фабер — Цена долга";"";"";"";"https://fantasy-worlds.org/lib/id32527/";"424"
"Ольга Консуэло — Напарницы";"";"";"";"https://fantasy-worlds.org/lib/id32526/";"424"
"Ребекка Шеффер — До мозга костей";"";"";"";"https://fantasy-worlds.org/lib/id32525/";"424"
"Синди Лин — Сокровища Двенадцати";"";"";"";"https://fantasy-worlds.org/lib/id32524/";"424"
"Мелисса де ла Круз — Королевский Ассасин";"";"";"";"https://fantasy-worlds.org/lib/id32523/";"424"
"Стелла Так — Ночь Королей. Игра с судьбой";"";"";"";"https://fantasy-worlds.org/lib/id32522/";"424"
"Ричард Кнаак — World of Warcraft. День Дракона";"";"";"";"https://fantasy-worlds.org/lib/id32521/";"424"
"Анна Велес — Страх в кукольном домике";"";"";"";"https://fantasy-worlds.org/lib/id32520/";"424"
"Александр  Матюхин — Город Спящих";"";"";"";"https://fantasy-worlds.org/lib/id32519/";"424"
"Фрауке Шойнеманн — Генри Смарт, пицца и магические сокровища";"";"";"";"https://fantasy-worlds.org/lib/id32578/";"421"
"Паскалин Ноло — Элиотт, который потерялся в библиотеке";"";"";"";"https://fantasy-worlds.org/lib/id32577/";"421"
"Андреас Зуханек — Ночь волшебства";"";"";"";"https://fantasy-worlds.org/lib/id32576/";"421"
"Дэвид Веллингтон — Последний астронавт";"";"";"";"https://fantasy-worlds.org/lib/id32575/";"421"
"Коллектив авторов — Вперед";"";"";"";"https://fantasy-worlds.org/lib/id32574/";"421"
"Пол Дж. Тремблей — Голова, полная призраков";"";"";"";"https://fantasy-worlds.org/lib/id32573/";"421"
"Брайан Герберт — Герцог Каладана";"";"";"";"https://fantasy-worlds.org/lib/id32572/";"421"
"Владислав Жеребьёв — Тропами Снайпера. Судьба Бригадира";"";"";"";"https://fantasy-worlds.org/lib/id32571/";"421"
"Дарси Коутс — Призраки дома Эшберн";"";"";"";"https://fantasy-worlds.org/lib/id32570/";"421"
"Ирина Матлак — Тень драконьего крыла";"";"";"";"https://fantasy-worlds.org/lib/id32569/";"421"
"Ксения Мирошник — Невыносимая мисс Пэг";"";"";"";"https://fantasy-worlds.org/lib/id32568/";"421"
"Алекс Шу — Последний солдат";"";"";"";"https://fantasy-worlds.org/lib/id32567/";"421"
"Марина Ефиминюк — Пряная штучка";"";"";"";"https://fantasy-worlds.org/lib/id32566/";"421"
"Наталья Алексина — Другая история принцессы";"";"";"";"https://fantasy-worlds.org/lib/id32565/";"421"
"Фредерик Сулье — Мемуары дьявола";"";"";"";"https://fantasy-worlds.org/lib/id32564/";"421"
"Адам Пшехшта — Тень";"";"";"";"https://fantasy-worlds.org/lib/id32488/";"427"
"Эль Косимано — Хаос времён года";"";"";"";"https://fantasy-worlds.org/lib/id32487/";"427"
"Коллектив авторов — Битва за Лукоморье. Книга 1 (cборник)";"";"";"";"https://fantasy-worlds.org/lib/id32486/";"427"
"Наталья  Бульба — Целительница";"";"";"";"https://fantasy-worlds.org/lib/id32485/";"427"
"Брендон Сандерсон — Ритм войны. Том 2";"";"";"";"https://fantasy-worlds.org/lib/id32484/";"427"
"Брендон Сандерсон — Ритм войны. Том 1";"";"";"";"https://fantasy-worlds.org/lib/id32483/";"427"
"Юлия Риа — Из стали и пламени";"";"";"";"https://fantasy-worlds.org/lib/id32482/";"427"
"Делия Росси — Чужая роза";"";"";"";"https://fantasy-worlds.org/lib/id32481/";"427"
